path,ContentDescription,QualityPerspective,Keyword,dmos
gblur/img96.bmp,A vibrant monarch butterfly rests on tiny pink flowers.,"The image has clear details, vivid colors, and a soft background.",Butterfly,23.235457379510517
gblur/img97.bmp,"The image shows a white lighthouse, white buildings, a white picket fence with a red lifebuoy, and a grassy area under a blue sky with white clouds.","The image has a gentle blur, soft colors, and distinguishable elements like a lighthouse, houses, and a fence.",lighthouse,49.99575757714087
gblur/img98.bmp,A white - painted person with a golden crown and white robes holds a golden ball.,"The image has clear details of a white - painted person, a golden crown, white robes, and a golden ball with a stone background.",Statue,27.85836184006841
gblur/img99.bmp,A woman in a dark dress and white necklaces stands near a rusty sculpture and green foliage.,"The image has a woman, a rusty sculpture, green foliage, soft focus, and natural colors.",Woman,55.50823592676681
gblur/img100.bmp,"A bronze statue of a man sits on a wooden bench, reads a book, with a brown book beside him, against a brick wall with green plants.","The image shows a bronze statue, a wooden bench, a brick wall, green plants, brown foliage, and a brick - paved area, with distinguishable objects.",statue,52.56069129864255
gblur/img101.bmp,"A stone fountain with stacked rocks holds murky water, surrounded by green plants and colorful flowers, with a dragonfly resting on the water.","The image has clear details, vivid colors, and depicts a stone fountain with murky water, green plants, and a dragonfly.",Fountain,27.20939029589192
gblur/img102.bmp,"The image shows a white lighthouse, white buildings, a white picket fence, a red lifebuoy, and a black telescope on a grassy area under a blue sky with clouds.","The image has a white lighthouse, white buildings, a red lifebuoy, a black telescope, green grass, and a blue sky with clouds, all with clear details.",lighthouse,32.998157461121515
gblur/img103.bmp,A vibrant monarch butterfly rests on small pink flowers.,The image shows a butterfly with striking yellow - black - white wings and soft pink blooms.,Butterfly,40.40106473146633
gblur/img104.bmp,"The image shows blurred buildings, green trees, and a blue sky with clouds.","The image has low clarity, visible colors, and blurred details.",Capitol,82.28872006727453
gblur/img105.bmp,Two colorful parrots stand near blurred green foliage.,The image features two parrots with bright colors and a softly blurred background.,Parrots,63.86249522881483
gblur/img106.bmp,"The image shows a calm ocean, a small island with green palm trees, and a blue sky with white clouds.","The image has high clarity, natural colors, and clear details of the ocean, island, and clouds.",Island,28.226852237620903
gblur/img107.bmp,"The image shows a blurred cityscape with a highway, colorful flowers, and distant buildings under a bright sky.","The image has a blurred foreground of vibrant flowers, a highway with moving cars, and distant city buildings against a partly cloudy sky.",Cityscape,67.1801054018408
gblur/img108.bmp,"A bronze statue of a man sits on a wooden bench, reads a book, and has two books beside him, against a brick wall with green plants and fallen leaves.","The image shows a statue on a bench, with clear details of the statue, bench, plants, brick wall, and ground, and natural colors.",Statue,22.80333289229401
gblur/img109.bmp,"The image shows a cemetery gate with a brick post, black signs, a yellow sign, green grass, and gray tombstones.","The image has a brick pillar, black metal fencing, legible signs, green grass, and gray tombstones.",Cemetery,41.97731378997512
gblur/img110.bmp,"The image depicts a colorful house with a red roof, green shutters, and decorative murals, surrounded by lush trees and mountains.","The image has clear details, vibrant colors, and distinct decorative elements.",House,42.07092681085049
gblur/img111.bmp,Several sailboats with people sail on wavy water.,"The image has high clarity, vivid colors and clear sailboat details.",Sailboats,26.669369981522703
gblur/img112.bmp,Motocross riders in colorful gear prepare on varied dirt bikes at a dirt track.,"The image has clear details, vivid colors, and distinct motocross riders with their bikes.",Motocross,30.475004910450934
gblur/img113.bmp,"The image shows a red barn, a small red house, green trees, a calm pond, and tall grass under a cloudy sky.","The image has soft focus, warm red and green hues, clear pond reflection, and detailed natural scenery.",barn,43.275131761734585
gblur/img114.bmp,"Several sailboats with white numbered sails (63455, 20042) sail on blue water, carrying people in colorful jackets.","The image has discernible details of sailboats, people, and water, with distinct colors and recognizable sail numbers.",Sailboats,49.396519730786544
gblur/img115.bmp,"Five colorful hats (yellow, orange, green, pink, blue) hang on a wooden board against a partly cloudy sky.","The image has vivid colors, distinct shadows, and visible text on five hats.",hats,54.14973576761499
gblur/img116.bmp,"The image depicts a charming house with decorative patterns, green shutters, and a sloped roof, surrounded by lush trees and distant mountains.","The image has soft focus, muted colors, and vague details of a house, greenery, and mountains.",House,78.57666525276662
gblur/img117.bmp,"The image shows a calm water body, a small island with trees, and a blue sky with white clouds.","The image has a calm water body, a small island with trees, and a blue sky with white clouds, with soft focus and natural colors.",Island,77.0118641078761
gblur/img118.bmp,"A white lighthouse, red - roofed houses, and rocky cliffs appear by the blue ocean under a bright sky in the image.","The image has a white lighthouse, red - roofed buildings, rocky cliffs, blue ocean waves, and a sky with scattered clouds.",lighthouse,64.71324189989232
gblur/img119.bmp,The calm ocean surrounds a small island with green palm trees under a blue sky with white clouds.,"The image has a calm ocean, a small island with palm trees, a blue sky with white clouds, and clear water reflections.",Island,39.23812884825018
gblur/img120.bmp,A white statue holds a golden sphere and wears a golden wreath.,"The image shows a statue with a golden sphere, a golden wreath, and draped white clothing, against a dark background.",Statue,66.07056502909931
gblur/img121.bmp,A small white boat floats near a wooden pier in turquoise water.,"The image has vivid turquoise water, a white boat with red details, and a wooden pier with structural elements.",boat,68.43497242784876
gblur/img122.bmp,"The image shows a red barn, a small red house, a calm pond, and green trees under a gray sky.","The image has a red barn, a reflective pond, green grass, and a cloudy sky with natural tones.",barn,37.224948275998834
gblur/img123.bmp,"The image depicts a stone fountain with water, surrounded by green plants and colorful flowers.","The image has a stone fountain, water, green plants, and colorful flowers as visible elements.",fountain,57.15244298107309
gblur/img124.bmp,Several sailboats with people aboard sail on wavy blue water.,"The image shows sailboats with legible numbers, people in colorful jackets, and textured water.",Sailboats,60.09570927918292
gblur/img125.bmp,A small boat floats in turquoise water near a tree - lined shore.,"The image shows a boat, turquoise water, and a distant tree - lined shore under a light sky.",Boat,62.85753622175301
gblur/img126.bmp,"A rushing river flows through a rocky, green valley with dense trees and snow - capped mountains.","The image shows a river, green trees, and snow - capped mountains with clear details and natural colors.",Landscape,35.883758592277594
gblur/img127.bmp,A small white boat with red and blue accents floats near a rusty wooden pier in turquoise ocean water.,"The image has clear details of the boat, rusty pier, and turquoise water, with vivid turquoise hues and visible rust textures.",Boat,50.14722393990888
gblur/img128.bmp,Women in colorful traditional dresses dance on a white stage decorated with Cinco de Mayo banners.,"The image features a white stage, vibrant traditional dresses, festive banners, and a grassy park background.",Celebration,54.393671891825576
gblur/img129.bmp,Several motocross riders in colorful helmets sit on assorted dirt bikes at a dirt track.,"The image has clear details of riders, vivid bike colors, and a textured dirt surface.",Motocross,29.947983790473323
gblur/img130.bmp,A small sailboat named ZENITH floats in turquoise ocean water near a tree - dotted shore.,"The image has clear details of the sailboat, vivid turquoise water, and a softly lit sky.",Sailboat,47.06165651678819
gblur/img131.bmp,A white-painted figure holds a golden sphere and wears a golden crown.,"The image shows a figure with white skin, golden accessories, and draped white fabric.",Figure,52.21078694726688
gblur/img132.bmp,"A woman wears a red hat, a red scarf, and a black - and - white necklace in front of a pink curtain.","The image shows a woman with distinguishable features, vivid red and pink hues, and a detailed necklace.",Woman,59.42960210279069
gblur/img133.bmp,"The image shows a white lighthouse, red - roofed houses, rugged rocks, and blue ocean under a partly cloudy sky.","The image has clear details, vivid colors, and distinct elements of a lighthouse, houses, rocks, and ocean.",Lighthouse,26.27587739563282
gblur/img134.bmp,The image shows several colorful traditional houses with gabled roofs standing in a row near a hilly tree - lined area.,"The image has vibrant house colors, distinguishable architectural details, and a recognizable hilly tree - lined background.",Houses,46.68926805929724
gblur/img135.bmp,"The image shows a cemetery entrance with a red brick post, a black metal fence, signs, green grass, and bare trees.","The image has visible details of a cemetery, including a brick post, a metal fence, signs, grass, and trees.",cemetery,45.65957934684874
gblur/img136.bmp,A small weathered sailboat anchors near an old rusty pier in clear turquoise water.,"The image has clear details, vivid turquoise water, and visible rust on the pier.",Boat,30.698135948719575
gblur/img137.bmp,"The image shows a red-and-white building with ""WEIGL"" and ""WKS"" signs, green bushes, a white bush, trees, and a wet pathway.","The image has high clarity, vivid green and red colors, and clear details of the building and landscape.",Building,19.944546516952613
gblur/img138.bmp,"A red barn and a small red shed stand near a calm pond, with their reflections, surrounded by green trees and grass, under a gray sky.","The image shows a red barn, a small shed, a reflective pond, green foliage, and a gray sky with soft lighting.",Barn,67.05636897113352
gblur/img139.bmp,A gray and yellow propeller airplane with black - and - white striped wings rests on a grassy field.,"The image displays a plane with yellow, gray, and black - and - white colors, situated on grass with a pale sky, featuring soft - edged details.",airplane,59.82513779423124
gblur/img140.bmp,A woman in a dark dress and white necklaces poses by a rusty metal sculpture in a grassy outdoor area.,"The image shows a woman in a dark dress, white necklaces, a rusty metal sculpture, and green foliage with clear details and natural colors.",Woman,38.6747713027579
gblur/img141.bmp,People in red vests paddle a yellow raft through turbulent whitewater.,"The image has visible text, vivid colors, and clear details of the raft and people.",Rafting,53.13733444795941
gblur/img142.bmp,"The image shows a white - domed columned building, a grander domed building, green trees, paved roads, and a blue sky with white clouds.","The image has high clarity, vivid colors, and clear details of the buildings, trees, and sky.",Capitol,30.953530683278736
gblur/img143.bmp,"The image shows a green cemetery with a red brick pillar, a black fence with signs, and gray tombstones.","The image has clear details, green grass, red brick, and legible signs.",Cemetery,33.81920938244369
gblur/img144.bmp,Sailboats with white sails and people in colorful jackets sail across wavy water.,"The image shows sailboats with numbered sails, people in distinct outfits, and dynamic water.",Sailboats,66.3321937439254
gblur/img145.bmp,"A woman in a black dress and white pearl necklaces poses beside a rusty metal sculpture in a grassy, green environment.","The image has high clarity, vivid colors, and clear details of the woman, sculpture, and surroundings.",Woman,23.87507059399361
fastfading/img1.bmp,"A stone fountain with stacked stones holds water, surrounded by green plants and colorful flowers.","The image shows a stone fountain, water, stacked stones, green plants, and colorful flowers with visible details.",Fountain,60.20396230395742
fastfading/img2.bmp,"A stone fountain holds water, surrounded by green plants and colorful flowers.","The image has low clarity, muted colors, and blurry details.",Fountain,58.27823032567312
fastfading/img3.bmp,"A stone fountain with stacked rocks holds calm water, surrounded by green plants and colorful flowers.","The image has discernible details of a stone fountain, water, stacked rocks, and surrounding green vegetation with colorful flowers.",Fountain,56.94935356368719
fastfading/img4.bmp,A stone fountain with water sits among green plants and colorful flowers.,"The image displays clear details, natural colors and visible water reflections.",Fountain,28.709063084340382
fastfading/img5.bmp,"A stone fountain holds calm water, surrounded by green plants and colorful flowers.","The image has clear details, vivid colors, and high clarity of the stone fountain, water, and garden plants.",Fountain,23.994366782488648
fastfading/img6.bmp,"The image shows a calm ocean with a small island of palm trees, under a blue sky with white clouds.","The image has a calm water surface, a small island with palm trees, and a blue sky with white clouds.",island,52.17093178292307
fastfading/img7.bmp,The image shows a small island with green palm trees in calm blue water under a sky with white clouds.,"The image has clear details of the island, palm trees, water ripples, and fluffy white clouds.",Island,46.11334734203969
fastfading/img8.bmp,The image shows a calm body of water with a small island of green trees under a blue sky with white clouds.,"The image has a calm water surface, a small island with green trees, and a sky with white clouds.",Island,64.48012752171866
fastfading/img9.bmp,"The image depicts a calm ocean, a small island with green palm trees, and a blue sky with white clouds.","The image exhibits visible texture, natural color tones, and distinguishable elements of water, island, and sky.",Island,52.8430669555958
fastfading/img10.bmp,"The calm ocean surrounds a small island with green palm trees, under a blue sky with white clouds.","The image shows a calm ocean with visible ripples, a lush green island with distinct palm trees, and a sky with fluffy white clouds.",Island,19.880777773284784
fastfading/img11.bmp,The statue holds a golden sphere and wears a golden wreath.,"The image shows a statue with a golden sphere, a golden wreath, and detailed attire.",statue,58.158764730827215
fastfading/img12.bmp,A white-painted figure with a golden crown and white cloth holds a golden ball.,"The image has clear details of the figure’s white attire, golden crown, and golden ball, with distinct textures and vivid colors.",statue,43.11096125865286
fastfading/img13.bmp,"A white - painted person holds a golden sphere, wears a golden crown and white draped clothing.","The image has clear details, vivid colors and distinct textures.",Performer,22.608524495279426
fastfading/img14.bmp,"A person with white skin wears a golden crown, white cloth, and holds a golden ball.","The image has clear details, white and golden colors, and visible textures of the cloth, crown, and ball.",Statue,27.852833569295854
fastfading/img15.bmp,"A figure with white-painted skin, a gold crown, white drapery, and a gold sphere poses against a stone wall.","The image has clear details, vivid gold and white colors, and a well-defined figure with textured fabric and a stone backdrop.",statue,22.74784332916117
fastfading/img16.bmp,Dancers in colorful traditional dresses perform on a white stage under a decorated pergola.,"The image shows dancers in vibrant dresses, a white pergola with colorful flags, green grass, and clear stage details.",Celebration,54.4136868338346
fastfading/img17.bmp,Women in colorful dresses dance on a white gazebo decorated with colorful flags and banners.,"The image has clear details, vivid colors, and a visible scene of women dancing on a white gazebo with colorful flags.",Dance,47.84995396460717
fastfading/img18.bmp,Performers in colorful dresses dance on a white decorated gazebo - stage.,"The image has visible performers, a white gazebo, colorful dresses, and green surroundings.",Performance,63.25450438305444
fastfading/img19.bmp,Women in colorful dresses dance on a white stage under a flag - decorated pergola for a Cinco de Mayo celebration.,"The image has clear details, vivid colors, and a well - lit outdoor scene with a decorated pergola, stage, and dancing women.",CincoDeMayo,40.68903262975969
fastfading/img20.bmp,Women in bright traditional dresses dance on a white stage with festive Cinco de Mayo banners.,"The image has clear details, vivid colors, and distinct festive elements.",CincoDeMayo,29.21077712955032
fastfading/img21.bmp,"The image shows a decorated house with a red roof, green shutters, and colorful paintings, surrounded by trees and mountains.","The image has clear architectural details, visible decorative paintings, and distinguishable natural surroundings.",House,61.71215263698652
fastfading/img22.bmp,"The image shows a decorated, white house with colorful murals, green shutters, a red roof, flower pots, a wooden fence, and a forested mountain backdrop.","The image has clear details, vivid colors, and distinct architectural and natural elements.",House,52.53970356037682
fastfading/img23.bmp,"The image depicts a decorated house with colorful murals, flower pots, and a woman at the door, surrounded by green trees and mountains.","The image has clear details, vivid colors, and distinguishable elements of the house, murals, and natural surroundings.",House,43.52277520373929
fastfading/img24.bmp,"The image shows a white house with colorful murals, green shutters, red flowers, and lush trees in the background.","The image has visible murals, clear architectural details, and vibrant natural surroundings.",House,47.884829376743305
fastfading/img25.bmp,"The image shows a colorful house with intricate murals, flower pots, and a green mountainous background.","The image has clear details, vivid colors, and a distinct decorative house with a natural backdrop.",House,24.33354975351484
fastfading/img26.bmp,A swift river flows through a rocky valley surrounded by green trees and snowy mountains.,"The image shows a river with visible rocky bed, lush greenery, and snowy mountains under a blue sky with clouds, with distinct details of water, rocks, and vegetation.",River,55.14997767965747
fastfading/img27.bmp,"A rushing river flows through a rocky, lush valley with dense green trees and snow - capped mountains in the distance.","The image has clear details, vivid greenery and distinct snow - capped mountains under a partly cloudy sky.",River,22.721953089662765
fastfading/img28.bmp,A clear river flows through a rocky valley with green trees and snow - capped mountains.,"The image has clear water, vibrant greenery, and distinct mountain details.",River,25.561422349359365
fastfading/img29.bmp,A rocky river flows through a lush valley with green forests and snow - capped mountains.,"The image depicts a flowing river, lush greenery, rocky banks, and snow - capped mountains with natural colors and clear details.",Landscape,25.76215198741072
fastfading/img30.bmp,"A rushing river flows through a rocky valley, flanked by green trees and snow - capped mountains.","The image displays a rushing river, rocky banks, lush greenery, and snow - capped peaks with clear details and natural colors.",River,20.657547226432055
fastfading/img31.bmp,The image displays a blurry scene with colorful shapes and unclear figures.,"The image has low clarity, blurred details, and indistinct colors.",blur,74.02538179364083
fastfading/img32.bmp,Motocross riders in helmets ride colorful dirt bikes on a dirt track.,"The image has clear details, vivid colors, and sharp focus on the riders and bikes.",Motocross,46.69234531378946
fastfading/img33.bmp,Motocross riders in colorful gear sit on diverse dirt bikes at a dirt track starting line.,"The image has clear details, vivid colors of bikes and helmets, and distinct dirt track elements.",Motocross,35.59452200040411
fastfading/img34.bmp,Several motocross riders in helmets sit on colorful dirt bikes at a dirt track.,"The image has clear details, vivid colors, and sharp focus on the riders and bikes.",Motocross,22.5542907133218
fastfading/img35.bmp,Motocross riders in protective gear ride colorful dirt bikes at a dirt track starting line.,"The image shows clear details of motocross riders, colorful dirt bikes, and a textured dirt track with visible tire patterns.",Motocross,44.684429870826605
fastfading/img36.bmp,"The image depicts a busy highway, vibrant flowers, and tall city buildings.","The image has visible cars, colorful flowers, and distinct city buildings.",Highway,48.059379456363054
fastfading/img37.bmp,"The image shows a blurry outdoor scene with yellow flowers, green grass, and distant buildings.","The image has a blurry appearance, yellow floral elements, green vegetation, and indistinct urban structures.",landscape,71.74686317259881
fastfading/img38.bmp,"The image shows a busy highway, colorful wildflowers, and tall city buildings under a partly cloudy sky.","The image has clear details, vivid colors, and distinct outlines of the highway, flowers, and buildings.",Cityscape,34.17122363638728
fastfading/img39.bmp,The image depicts a busy highway with colorful flowers in the foreground and city buildings in the background.,"The image has clear details, vivid colors, and a sharp view of the highway and cityscape.",Highway,36.02501784649157
fastfading/img40.bmp,"The image shows a busy highway with cars, colorful wildflowers in the foreground, and tall city buildings in the background.","The image has clear details, vivid colorful flowers, and distinct city buildings with visible vehicles on the highway.",highway,25.924933011386777
fastfading/img41.bmp,Two colorful macaws perch against a blurred green background.,"The image shows two macaws with vivid colors, clear feather details, and a softly blurred background.",Macaws,44.06401187357692
fastfading/img42.bmp,Two colorful parrots stand against a blurred green background.,The image features two parrots with vibrant colors and a softly blurred green background.,Parrots,50.09550072096695
fastfading/img43.bmp,"Two colorful parrots, one red and one multicolored, stand against a blurred green background.","The image has sharp details, vibrant colors, and a softly blurred background.",Parrots,20.658669914588216
fastfading/img44.bmp,Two colorful parrots stand against a blurred green background.,"The image displays vivid colors, clear parrot plumage details, and a softly blurred background.",Parrots,28.426551837130564
fastfading/img45.bmp,"Two colorful parrots (one red, one with blue, yellow, green) perch against a blurred green background.","The image has sharp focus on the parrots, vivid colors, and a softly blurred green background.",Parrots,18.384752812502445
fastfading/img46.bmp,A brown statue sits on a wooden bench near green plants.,"The image shows a statue, a bench, and greenery with soft focus.",Statue,65.1444765118089
fastfading/img47.bmp,The image depicts a blurry indoor scene with indistinct elements.,"The image has low clarity, blurred details and muted colors.",blurry,73.67472823425321
fastfading/img48.bmp,"A bronze statue of a man reads a book while sitting on a wooden bench, with a brick wall and trees behind it.","The image shows a bronze statue, a wooden bench, trees, and a brick wall with noticeable details and earthy colors.",Statue,49.40942469645501
fastfading/img49.bmp,"A bronze statue of a man sits on a wooden bench and reads a book, with brown leaves, green plants, and a brick wall in the background.","The image has clear details, natural colors, and distinguishable textures of the statue, bench, and surroundings.",statue,24.163027793216003
fastfading/img50.bmp,"A bronze statue of a man sits on a wooden bench, reads a book, and has another book beside him, with a brick wall and green plants in the background.","The image has clear details, natural colors, and distinctly shows the bronze statue, wooden bench, brick wall, and green plants.",statue,24.81676818416552
fastfading/img51.bmp,"The image shows a blurry building with red and white facade, green bushes, trees, a pathway, and a car.","The image has blurry details, green foliage, red and white building elements, and an indistinct pathway.",building,65.45383851704682
fastfading/img52.bmp,"The image shows a blurry, pixelated scene with greenery and structures.","The image has low clarity, pixelated textures and indistinct details.",blurry,75.7558909540007
fastfading/img53.bmp,"The image depicts a red-and-white building, green bushes, tall trees, a white bush, and a paved walkway.","The image has a building, green bushes, tall trees, a white bush, a paved path, and legible text on the building.",Building,44.84198668874369
fastfading/img54.bmp,"The image shows a red-and-white building with green bushes, a white bush, and trees by a stone walkway.","The image has clear details, vivid colors, and distinct textures of the building, plants, and walkway.",Building,22.907287648296585
fastfading/img55.bmp,"The image shows a red-and-white stone building, a stone pathway, green bushes, a white bush, and leafy trees.","The image has clear details, natural colors, and visible elements such as a building, pathway, bushes, and trees.",Building,25.74324917886052
fastfading/img56.bmp,A silver and yellow vintage airplane rests on green grass.,"The image has high clarity, vivid colors and clear details of a vintage airplane.",Airplane,45.10698347169056
fastfading/img57.bmp,"A vintage airplane with a yellow nose, black propeller, and striped wings rests on a grassy field with technical drawings overlaid.","The image has a vintage airplane, grassy field, overlaid technical drawings, visible aircraft details, and a pale sky.",Airplane,60.2895726777077
fastfading/img58.bmp,The image shows a blurry colorful airplane and a clear outlined airplane on a ground.,"The image has blurry sections, vibrant color artifacts and a sharp outlined airplane.",Airplanes,71.87112528783484
fastfading/img59.bmp,"The vintage airplane sits on green grass with a yellow nose, black propeller, and ""Six - Shooters"" text.","The image shows a vintage airplane with clear details, visible text, and distinct colors on a grassy field.",airplane,21.936143181102107
fastfading/img60.bmp,"A vintage airplane with a yellow nose, black propeller, and black - white striped wings sits on green grass.","The image has clear details, vivid colors and sharp rendering of the vintage airplane and grassy field.",airplane,24.78480159902308
fastfading/img61.bmp,A woman in a long dark dress stands near rusty metal sculptures and green plants.,"The image contains a woman in a dark dress, rusty metal art, and green natural surroundings.",Woman,60.18761196298745
fastfading/img62.bmp,A woman in a long black dress stands near a rusty brown sculpture with green foliage behind.,"The image contains a woman in a dark dress, a rusty sculpture, and green outdoor elements.",Woman,59.03672673178852
fastfading/img63.bmp,A woman in a black dress and white necklaces stands beside a rusty metal sculpture in a grassy garden.,"The image shows a woman, a rusty metal sculpture, green foliage with clear details, vivid colors, and good clarity.",Woman,28.232750641667195
fastfading/img64.bmp,A woman in a black dress and white pearl necklaces poses beside a rusty metal sculpture in a grassy area.,"The image has clear details, natural colors, and depicts a woman, a rusty sculpture, and greenery.",Woman,22.34725068046415
fastfading/img65.bmp,A person in a dark gown and cap stands near a brown structure and green trees.,"The image has low resolution, blurry details, and muted colors.",Graduation,67.23643559807651
fastfading/img66.bmp,The image shows a row of colorful old buildings with red roofs and bare trees in the distance.,"The image has moderate clarity, muted colors, and slightly blurred architectural details.",Buildings,50.61844789683425
fastfading/img67.bmp,The image shows colorful historic buildings with varied facades against a hilly background.,"The image has distinct building colors, visible architectural details, and a hilly backdrop.",Buildings,58.85341168013779
fastfading/img68.bmp,The image shows colorful historic buildings standing in a row.,"The image has colorful architectural facades, distinct window details, and a hilly background.",Buildings,56.51507879283675
fastfading/img69.bmp,The image shows blurry colorful old buildings with red roofs.,"The image has low clarity, muted colors and indistinct details.",Buildings,68.30919108956431
fastfading/img70.bmp,"The image features a row of colorful, traditional buildings with distinct facades and tiled roofs.","The image has clear details, vivid colors, and distinct architectural features.",Buildings,21.16647786107046
fastfading/img71.bmp,The image displays blurry figures and bright yellow text on a gray background.,"The image has low clarity, indistinct details and bright yellow text elements.",blurry,73.00077914043769
fastfading/img72.bmp,"The image shows a large red barn, a small red building, a calm pond, and green trees with grass under a gray sky.","The image has clear reflections, vivid red colors, green vegetation, and visible landscape details.",Barn,29.550849404812872
fastfading/img73.bmp,"The image shows a red barn, a small red outbuilding, a still pond, green trees, and tall grass beneath a cloudy sky.","The image has distinct reflections, natural colors, and recognizable details of a barn, pond, and greenery.",Barn,37.71485967708266
fastfading/img74.bmp,"A large red barn with smaller red buildings stands near a calm pond, which reflects the barn, surrounded by green grass and trees under a cloudy sky.","The image shows a red barn, small buildings, a calm pond with clear reflections, green grass, and trees, with natural colors and visible details.",barn,22.88254038599896
fastfading/img75.bmp,"A red barn and a small red building stand beside a calm pond, with green trees, grass, and a cloudy sky around.","The image has clear reflections, vivid red and green colors, and detailed landscape elements.",Barn,22.801778179077623
fastfading/img76.bmp,The image shows blurry yellow shapes and faint text on a gray background.,"The image has low clarity, blurred details, and indistinct text.",blurry,73.01922493600642
fastfading/img77.bmp,People in red life jackets paddle a yellow raft through turbulent river water.,"The image has clear details, vivid colors, and shows people rafting with legible text on the raft.",Rafting,43.343933783899175
fastfading/img78.bmp,People in red life jackets paddle a yellow raft on turbulent whitewater.,The image shows people paddling a yellow raft on turbulent whitewater with clear details and vivid colors.,rafting,42.88348282361818
fastfading/img79.bmp,A group of people in red life jackets paddle a yellow raft through turbulent whitewater.,"The image has clear details, vivid colors, and legible text on the raft.",Rafting,49.28064464317524
fastfading/img80.bmp,"People in red life vests paddle a yellow ""Snowmass Whitewater"" raft on turbulent whitewater.","The image shows people in red life vests paddling a yellow ""Snowmass Whitewater"" raft on turbulent whitewater with clear details and vivid colors.",Rafting,20.37669295822947
fastfading/img81.bmp,"A woman with blonde hair wears a red hat, a beaded necklace, and smiles against a pink curtain.","The image has clear facial details, vivid red hat, and soft pink background.",Woman,44.67319601003713
fastfading/img82.bmp,"A woman wears a red hat, a beaded necklace, and smiles against pink curtains.","The image has high clarity, vivid colors, and clear details.",Woman,40.44999366018176
fastfading/img83.bmp,"A woman wears a red hat, a black - and - white necklace, and smiles against pink curtains.","The image has high clarity, vivid colors and clear details of the woman’s hat, necklace, and background.",Woman,30.5516305767306
fastfading/img84.bmp,"A woman wears a red hat, a striped necklace, and smiles by pink curtains.","The image has high clarity, vivid colors, and clear details.",Woman,27.4964852724678
fastfading/img85.bmp,"A woman wears a red hat, a beaded necklace, and smiles in front of pink curtains.","The image shows a woman with distinct features, a vivid red hat, and a soft pink background.",Woman,47.9970182401831
fastfading/img86.bmp,"Five colorful (yellow, orange, green, pink, blue) smiley - shaped objects rest on a brown surface under a cloudy sky.","The image displays five colorful smiley objects, a brown textured surface, and a cloudy sky with visible color variations and soft shadows.",Smileys,69.00738835274029
fastfading/img87.bmp,"Colorful hats (yellow, orange, green, pink, blue) hang on a brown wall against a cloudy sky.","The image has vivid colors, visible shadows, and a textured wall with a cloudy sky backdrop.",Hats,60.05538598092039
fastfading/img88.bmp,"Five colorful hats (yellow, orange, green, pink, blue) hang on a wall against a blue sky with clouds.","The image has vivid colors, distinct shadows, and clear details of the hats, wall, and sky.",Hats,50.70893478391373
fastfading/img89.bmp,"Five colorful hats (yellow, orange, green, pink, blue) hang on a wooden board against a blue sky with clouds.","The image displays vibrant colors, clear shadows, and distinct details of the hats, wood, and sky.",hats,34.452727420972266
fastfading/img90.bmp,"Five colorful hats (yellow, orange, green, pink, blue) hang on a wooden board against a partly cloudy sky.","The image has vivid colors, clear details, and sharp shadows of the hats on the board.",hats,42.48963528480122
fastfading/img91.bmp,"The image shows a white lighthouse, white buildings, a white fence with a red lifebuoy, grass, and a cloudy sky.","The image depicts a white lighthouse, white buildings, a white fence, a red lifebuoy, green grass, and a blue sky with clouds, with distinguishable scene details.",Lighthouse,48.62980020738564
fastfading/img92.bmp,"The image shows a white lighthouse, white buildings, a white fence, and a grassy area under a blue sky with white clouds.","The image has a blurry appearance, soft colors, and indistinct details.",Lighthouse,63.51936093738853
fastfading/img93.bmp,"The image shows a white lighthouse, white buildings, a white fence with a red lifebuoy, and a black binocular stand on green grass under a blue sky with clouds.","The image has visible details of a white lighthouse, white buildings, a red lifebuoy, a black binocular stand, green grass, and a blue sky with clouds.",Lighthouse,38.631637263321714
fastfading/img94.bmp,"The image shows a white lighthouse, white buildings, a white picket fence, a red lifebuoy, and a telescope on grass under a cloudy sky.","The image has visible details, natural colors, and a fenced lighthouse scene.",lighthouse,43.35766048649781
fastfading/img95.bmp,"The image shows a white lighthouse, white houses, a white fence with a red lifebuoy, and grass under a cloudy sky.","The image has a lighthouse, white structures, a fence, a lifebuoy, grass, and a sky with distinguishable elements.",lighthouse,50.29223218246293
fastfading/img96.bmp,A blurry boat floats on calm green water near a distant shore.,"The image has blurry details, muted colors, and a hazy shoreline.",boat,71.89723736681489
fastfading/img97.bmp,A small sailboat floats on turquoise water near a green shore.,"The image features a sailboat, rippled turquoise water, and a distant tree - lined shore.",Sailboat,57.61656847253532
fastfading/img98.bmp,"A small, weathered sailboat named ZENTIME floats on calm, turquoise ocean water near a tree-dotted shore.","The image has clear details, vivid turquoise water, and a softly lit coastal scene with trees.",Sailboat,28.56515376187798
fastfading/img99.bmp,A small sailboat floats on calm turquoise water near a tree - lined shore.,"The image has visible details of a sailboat, calm turquoise water, and a tree - lined shore with soft lighting.",Sailboat,51.33216624755064
fastfading/img100.bmp,A small boat floats in turquoise water near a green coastal shore with trees.,"The image has clear turquoise water, a detailed small boat, and a green coastal shore with trees.",Boat,53.85493110320889
fastfading/img101.bmp,The image shows two brown stuffed dogs and three yellow stuffed bears hanging on a carnival game booth.,"The image has vivid colors, distinguishable stuffed animals, and a clear carnival booth structure.",Prizes,51.598912685764695
