图像名,内容1,内容2,内容3,mos_quality
i14_11_3.bmp,People in red vests ride a yellow raft through turbulent water.,"The image has clear details, vivid colors, and depicts people rafting in turbulent water.",Rafting,4.24324
i15_11_5.bmp,The image shows a blurry face with colorful patterns.,"The image has a pixelated appearance, blurry details, and colorful facial patterns.",face,0.65116
i18_05_2.bmp,A woman in a dark dress and pearl necklaces poses against a rusty metal structure.,"The image has clear details, distinct colors, and visible textures of the rusty metal and green foliage.",Woman,5.60976
i01_05_3.bmp,The image shows a stone building with a red door and red window shutters.,"The image has a stone building facade, a red door, red window shutters, and visible architectural details.",Building,5.08333
i01_10_3.bmp,The image shows a stone building with a red door and red window shutters.,"The image has clear details of the stone wall, red door, and red shutters with visible textures.",Building,4.91667
I25_11_1.BMP,"The image displays various colorful, patterned, and textured sections with text labels.","The image has high clarity, vivid colors, and distinct details of patterns and text.",Patterns,6.08571
i14_11_5.bmp,People in red life jackets paddle a yellow raft on rough water.,"The image depicts a yellow raft with people, has blurry details, faded colors, and low resolution.",Rafting,1.28571
i24_17_1.bmp,"The house displays colorful fairy - tale murals, a wooden balcony with potted flowers, and green shutters.","The image shows a house with intricate fairy - tale murals, a tiled roof, and lively floral arrangements.",House,5.75000
i19_15_5.bmp,"The image shows a white lighthouse, white houses, a white picket fence, a red lifebuoy, and a black binoculars stand under a partly cloudy sky.","The image has clear details, vivid colors, and distinct elements including a lighthouse, houses, fence, lifebuoy, and binoculars stand.",lighthouse,3.54054
i18_17_5.bmp,A woman in a black dress and long pearl necklaces stands by a rusty metal structure and green plants.,"The image shows a woman in a black dress and layered pearl necklaces, standing beside a rusty metal piece and green vegetation, with distinct textures and natural surroundings.",Woman,3.48780
i09_10_4.bmp,Sailboats with colorful sails sail on rippled water.,"The image has moderate clarity, distinct colors, and visible details of sailboats and their sails.",Sailboats,3.19355
i15_04_4.bmp,A girl with bright face paint wears a colorful sweater.,"The image has vivid colors, clear details, and high clarity.",Facepaint,5.77778
i24_17_4.bmp,"The house has colorful murals, a balcony with flowers, green shutters, and a wooden fence.","The image has clear details, vivid colors, and distinct decorative elements.",House,6.72222
i05_20_1.bmp,Motocross racers prepare on colorful dirt bikes at a starting line.,"The image has clear details, vivid colors, and sharp focus on the racers and dirt bikes.",Motocross,5.68293
i01_08_5.bmp,"The image shows a building with a red door, red window shutters, and a stone facade.","The image has low clarity, distinct red and gray colors, and blurred architectural details.",Building,2.11111
i17_24_3.bmp,"The statue has a golden wreath, curly hair, and draped clothing.","The image has clear details, a golden wreath, and textured clothing on the statue.",Statue,3.97368
i16_05_3.bmp,"The image shows a calm body of water, a small island with tall palm trees, and a blue sky with fluffy white clouds.","The image has a clear water surface, detailed palm trees, and distinct white clouds in the sky.",island,5.23077
i17_22_4.bmp,A woman wears a decorative headpiece and a draped garment against a dark background.,"The image has clear details, visible textures, and distinct tonal contrasts.",Woman,3.58974
i15_20_5.bmp,"The image shows a child with a colorful, distorted overlay on part of the face.","The image has a colorful, distorted overlay on a child’s face, with visible facial and clothing details.",Child,2.44444
i05_11_4.bmp,Several motorcyclists in helmets sit on colorful dirt bikes at a race start.,"The image has visible details, vivid colors, and distinct motorcycle and rider shapes.",Motocross,3.66667
i11_19_2.bmp,A small old sailboat with a tire and red cloth is tied near a rusty weathered dock in turquoise water.,"The image has high clarity, vivid turquoise water, and clear details of the boat and dock.",Boat,5.11111
i20_24_1.bmp,"The image displays a vintage airplane with a yellow nose, black propeller, and text on a grassy field.","The image has visible details, distinct colors, and a clear view of the airplane and background.",Airplane,6.18421
i13_07_3.bmp,"A river flows over rocky banks, with lush green trees and snow-capped mountains in the background.","The image shows a river, rocky banks, green trees, and snow-capped mountains with natural colors and clear details.",River,4.64286
i03_01_4.bmp,"Yellow, orange, green, and pink Bahamas hats hang on a wooden wall against a blue sky.","The image has legible ""Bahamas"" text, vivid colors, and clear shadows of hats.",Hats,4.25000
i16_11_4.bmp,"The image displays a blurry scene with water, light structures, and a blue sky.","The image has low clarity, blurry details, and muted colors.",scene,2.07500
i20_24_5.bmp,A blurry airplane with a propeller is visible against a light background.,"The image has low clarity, blurry details and indistinct colors.",Airplane,0.84211
i07_12_4.bmp,A pink flower with green leaves hangs from a branch in front of a blue window shutter.,"The image displays a pink flower, green leaves, a blue window shutter, and a red floral element with overlapping visual details.",Hibiscus,2.86364
i22_03_5.bmp,"The image shows a red barn with its reflection in a pond, surrounded by green trees and small red buildings.","The image has a red barn, a reflective pond, green trees, and a pixelated appearance.",Barn,2.70270
i08_03_3.bmp,"The image shows several colorful, traditional houses with tiled roofs and varied windows.","The image has distinct houses, detailed roofs, and clear windows.",Houses,3.46667
i20_17_4.bmp,"The ""Slip - Shooter"" airplane with a yellow nose and black propeller rests on a grassy field.","The image has high clarity, vivid colors and clear details of the airplane and surroundings.",Airplane,5.87179
i12_09_1.bmp,"A man and a woman walk in shallow ocean water, holding colorful snorkeling equipment.","The image has clear water, distinct human figures, and detailed natural beach scenery.",Snorkeling,6.31579
i15_18_5.bmp,"A young girl has white face paint, a ribbon, and a textured sweater.","The image has high contrast, clear details, and sharp focus.",Girl,3.76744
i18_08_2.bmp,A stylish woman poses against a rusty metal structure with green foliage in the background.,"The image has clear details, natural colors, and a well - defined subject.",Woman,4.65854
i24_06_2.bmp,"The house has colorful murals, a wooden balcony, green shutters, and potted flowers.","The image has clear details, vivid murals, and distinct architectural elements.",House,4.37143
i12_16_4.bmp,A man and a woman hold snorkel gear and walk in shallow beach water near a sandy shore.,"The image has clear details, soft colors, and visible textures of the beach scene.",beach,6.11111
i08_09_3.bmp,"The image shows several colorful, traditional houses with sloped tiled roofs and varied facades.","The image has clear details, vivid colors, and distinct architectural features.",Houses,5.03125
i18_02_2.bmp,A woman in a dark dress and layered pearl necklaces poses beside a rusty metal structure in a grassy area.,"The image has high clarity, vivid colors, and clear details of the woman, metal structure, and greenery.",Woman,5.88095
i18_11_2.bmp,"A woman in a black dress with pearl necklaces poses beside a rusty metal structure in a grassy, tree - filled area.","The image has clear details, vivid colors, and good contrast among the woman’s dark dress, the rusty metal, and the green background.",Woman,5.50000
i13_24_4.bmp,"A river flows through rocky banks, green trees, and near snow - capped mountains.","The image shows a river with flowing water, rocky banks, green trees, and snow - capped mountains with clear details.",landscape,3.86047
I07_11_1.BMP,The branch has pink and red hibiscus flowers in front of a blue window with shutters.,"The image has high clarity, vivid colors and clear details of the flowers and window.",Hibiscus,5.48837
i22_19_5.bmp,"The image shows a big red barn, a small red house, green trees, and a still pond reflecting them under a gray sky.","The image has vivid reds, green trees, a clear reflection in the pond, and a gray sky with grainy texture.",Barn,3.58974
i06_14_2.bmp,"A small sailboat with ""ZENTIME"" text floats on calm turquoise water near a tree - lined shore.","The image has clear details of the sailboat, vivid turquoise water, and distinct shoreline with trees.",Sailboat,6.00000
i02_10_1.bmp,The image shows a red wooden door with a white knob and metal latch.,"The image has clear details, vivid red tones, and visible textures of the door and latch.",Door,6.00000
i15_22_4.bmp,A young child with colorful face paint wears a red-and-blue garment.,"The image has clear details, vivid face paint colors, and a well-defined subject.",Child,4.48889
i08_24_3.bmp,The image shows a row of colorful traditional houses with tiled roofs and varied facades.,"The image has clear details, vivid colors, and distinct architectural features.",Houses,5.29032
i17_14_4.bmp,"The figure wears a golden headpiece, white clothing, and has white hair and face, against a stone wall and dark backdrop.","The image has clear details of the figure’s white face, hair, clothing, golden headpiece, and the stone wall, with distinct color contrasts and visible textures.",Figure,4.35897
i20_08_5.bmp,A vintage airplane with a yellow nose and black propeller sits on green grass.,"The image shows a vintage airplane with a yellow nose, black propeller, and green grass with soft focus and warm tones.",Airplane,2.58974
i25_18_1.bmp,"The image displays various colorful patterned (circular, grid) elements and text labels arranged in a grid.","The image has clear patterned elements, vivid colors, and legible text labels arranged in a grid.",Patterns,5.61111
i11_17_5.bmp,A small old sailboat rests tied near a weathered wooden dock in turquoise water.,"The image has clear details of the boat, dock, and water with muted colors and visible textures.",Sailboat,3.21622
i16_02_1.bmp,"The image shows calm water with a small island of tall palm trees, under a blue sky with white clouds.","The image has clear water, a detailed island with palm trees, and a sky with distinct white clouds.",Island,5.90000
i06_20_3.bmp,A sailboat labeled ZENTIME floats on calm blue water near a shore with trees and buildings.,"The image shows a sailboat on turquoise water, a tree - lined shore, visible text on the boat, and natural landscape details.",Sailboat,5.59459
i04_14_1.bmp,"A woman with blonde hair, blue eyes, and a red hat smiles, wearing red lipstick and a white necklace.","The image has clear details, vivid colors, and sharp focus.",Woman,5.07143
i12_15_2.bmp,"A woman and a man walk on a sandy beach near calm water, holding colorful snorkeling fins.","The image has high clarity, vivid colors of the snorkeling fins, and clear details of the beach, water, and trees.",beach,3.51429
i19_06_4.bmp,"The image depicts a white lighthouse, white houses, a white picket fence, a red lifebuoy, and a black binocular stand in a grassy area with a cloudy sky.","The image has visible grain, distinct white, red, and black elements, and recognizable details (lighthouse, fence, lifebuoy, binoculars).",Lighthouse,3.56757
i09_05_2.bmp,Several colorful sailboats carry people on calm water.,"The image shows sailboats with clear details, vivid colors, and visible people on water.",Sailboats,5.50000
i12_08_1.bmp,"A man and a woman walk in shallow beach water, holding colorful snorkeling gear.","The image has clear details, vibrant colors, and distinct beach and ocean scenery.",Snorkeling,6.18421
i23_17_3.bmp,The image shows two colorful parrots against a blurred green background.,"The image has clear details, vivid colors, and a softly blurred green background.",Parrots,4.82857
i22_09_1.bmp,"The image shows a large red barn, a small red house, green trees, and a calm pond reflecting them under a cloudy sky.","The image has clear details, vibrant colors, and distinct reflections of the barn and house in the pond.",barn,5.84615
i05_17_3.bmp,Motocross riders in helmets prepare on colorful dirt bikes for a race.,"The image has clear details, vivid colors, and distinct motocross bikes and riders.",Motocross,4.02500
i01_18_1.bmp,"The image shows a gray stone building with a red door, red shutters, and white - trimmed windows.","The image has clear details of a stone building, a red door, red shutters, and white window frames.",Building,4.62162
i24_16_2.bmp,"The house showcases colorful murals, a flower - adorned balcony, and green shrubs in front.","The image has clear details, vivid colors, and distinct architectural and mural features.",House,6.11111
i08_15_5.bmp,"The image shows colorful traditional buildings with tiled roofs and marked (blue, yellow) windows, with bare trees in the background.","The image has good clarity, vivid colors, and clear details of the buildings’ architecture and marked windows.",Buildings,3.51613
i25_03_3.bmp,"The image displays various colorful, patterned, and textured sections with text labels.","The image has various colorful, patterned, textured sections, clear details, vivid colors, and text labels.",Patterns,3.25000
i12_15_4.bmp,"A man and a woman walk in shallow beach water, holding pink and yellow snorkeling gear.","The image has clear details, natural colors, and a well - defined beach and water scene.",snorkeling,4.07895
i02_23_4.bmp,The image shows a blurry red door with a colorful doorknob.,"The image has a blurry appearance, a red door, and a colorful doorknob.",Door,2.16216
i08_03_5.bmp,"The image shows a row of colorful, traditional European buildings with steep, tiled roofs and timber framing.","The image has visible pixelation, clear architectural details, and varied color tones.",Buildings,2.34375
i12_17_5.bmp,"A man and a woman walk in calm shallow ocean water, holding colorful snorkeling gear, near a sandy beach with green trees.","The image depicts a man and woman walking in shallow water, with a sandy beach, green trees, and colorful snorkeling equipment, in a calm ocean setting, with visible details and soft tones.",Snorkeling,4.02632
i06_22_4.bmp,The small boat named Zenture floats on rippled water near a tree - lined shore.,"The image shows a boat with legible text, wavy water, and a shore with trees, in a stylized color palette.",Zenture,3.56757
i22_13_2.bmp,"The image shows a red barn with a silo, a small red house, green trees, and a pond reflecting the barn under a gray sky.","The image has a red barn, a reflective pond, green trees, a gray sky, and clear details of the farm scene.",Barn,4.43590
i02_24_1.bmp,The image shows a red wooden door with a metal latch and a white round knob.,"The image displays a red wooden door with a metal latch and a white knob, with clear details and vivid red color.",Door,6.08108
i04_24_5.bmp,"The image shows a blurry, colorful shape with red and gray tones.","The image has low sharpness, mixed red - gray colors, and indistinct details.",blur,0.58537
I02_01_1.bmp,The image shows a red wooden door with a metal latch and a white knob.,"The image has high clarity, vivid red and white colors, and clear details of the door and knob.",door,5.74286
i18_20_4.bmp,A woman in a black dress and pearl necklaces poses beside a rusty structure and greenery.,"The image has sharp details, vivid colors, and distinguishable textures.",Woman,4.36585
i04_07_4.bmp,"The image shows a smiling woman with a red hat, lace, and a white necklace.","The image has a stylized appearance, vibrant colors, and distinct textural details.",Woman,3.14286
i19_20_2.bmp,"The image shows a white lighthouse, white wooden buildings, a white picket fence, a red lifebuoy, and a black coin - operated binoculars under a partly cloudy sky.","The image has high clarity, vivid colors and clear details of the white lighthouse, buildings, fence, red lifebuoy, and black binoculars.",Lighthouse,5.71053
i14_12_5.bmp,Several people in red life jackets paddle a yellow raft through turbulent water.,"The image has clear details of people, a vivid yellow raft, and textured turbulent water.",Rafting,3.18919
i10_06_1.bmp,People sail on white sailboats with large sails in a choppy body of water.,"The image has clear details of sailboats, visible people, and a natural color palette.",Sailboats,5.15789
i05_23_2.bmp,"Motocross riders sit on colorful dirt bikes, wearing helmets.","The image has high clarity, vivid colors, and clear details of motocross riders and bikes.",Motocross,5.57500
i15_12_4.bmp,A girl with sun - shaped face paint looks at the camera.,"The image has a girl with sun - shaped face paint, visible pixelation, and vivid colors.",Facepaint,3.20000
i03_05_3.bmp,Four bright hats hang on a wooden wall against a blue sky.,"The image has vivid colors, clear text on hats, and a textured wooden surface against a blue sky.",Hats,5.30000
i07_23_4.bmp,The image displays pink and red hibiscus flowers with green leaves against a blue shuttered window with white trim.,"The image has distinct floral details, vivid flower colors, and a clear window background.",hibiscus,4.20930
i20_14_4.bmp,"The vintage airplane has a yellow nose, black propeller, and colorful artwork on a grassy field.","The image has clear details, vivid colors, and distinguishable features of the vintage airplane.",Airplane,4.12821
i15_21_5.bmp,"A person has a yellow circle around the eye, colorful face paint, and red clothing.","The image has a pixelated texture, vivid face paint colors, and a distinguishable yellow eye circle.",Facepaint,2.30233
i25_04_1.bmp,"The image displays various colorful patterns, text labels, and geometric designs in a grid layout.","The image has clear text, distinct colorful patterns, and sharp geometric design details.",Patterns,6.39394
i05_10_2.bmp,Motocross riders sit on colorful dirt bikes.,"The image has clear details, vivid colors, and shows motocross riders on dirt bikes.",Motocross,5.15385
i19_09_5.bmp,"The image shows a white lighthouse, a white house, a white picket fence, and a red lifebuoy.","The image has a grainy texture, subdued colors, and recognizable details of a lighthouse, house, fence, and lifebuoy.",Lighthouse,1.86486
i10_17_5.bmp,People sail on white sailboats with large sails in the gray water.,"The image has visible details of sailboats, people, and water with muted, soft colors.",Sailboats,3.69231
i22_07_5.bmp,"The image shows a large red barn with a yellow roof, small red buildings, trees, and their reflections in a calm body of water, set against green foliage and a pinkish sky.","The image has vivid colors, clear reflections, distinct outlines of buildings and trees, and a stylized appearance with contrasting hues.",Barn,2.74359
i09_20_3.bmp,Several sailboats with colorful sails move on calm water near a tree - lined shore.,"The image has clear details, vivid sail colors, and distinguishable people on sailboats.",Sailboats,4.50000
i12_11_2.bmp,"A man and a woman walk in shallow water, holding pink and yellow flippers, near a sandy beach with green trees.","The image depicts a man and woman walking in shallow water, with a sandy beach, green trees, and colorful flippers, showing visible details of the scene.",Beach,4.67568
i09_19_4.bmp,Several sailboats with colorful sails carry people on a rippled water surface.,"The image has grainy texture, colorful sails, and distinguishable details of sailboats and people.",Sailboats,4.06250
i18_03_5.bmp,A woman in a black dress and long pearl necklaces stands beside a rusty metal structure in a grassy outdoor setting.,"The image has a pixelated texture, earthy colors, and distinguishable details of the woman’s attire, necklaces, the rusty metal structure, and green foliage.",Woman,2.54762
i24_06_1.bmp,"The house features colorful murals, a wooden balcony, and flower pots on its facade.","The image shows a house with clear details, vivid murals, and a wooden balcony.",House,4.64706
i06_17_4.bmp,A small sailboat named ZENTIME floats on turquoise water near a shore with green trees and small buildings.,"The image has clear details of the sailboat, vivid turquoise water, and a well - defined shore with green trees and small structures.",Sailboat,5.83784
i01_22_3.bmp,The image shows a stone building with a red door and red window shutters.,"The image has a stone building facade, a red door, red shutters, and distinct brick patterns.",Building,4.30556
i14_07_5.bmp,A group of people in red life jackets paddle a yellow raft on choppy green water.,"The image has clear details, vivid colors, and distinct textures of the raft, people, and water.",Rafting,2.91892
i08_07_1.bmp,"The image shows several colorful, traditional buildings with red roofs and detailed facades.","The image has clear details, vivid colors, and distinct architectural features.",Buildings,5.50000
i15_04_5.bmp,A girl has colorful face paint and a vibrant patterned sweater.,"The image has vivid colors, clear details, and distinct facial features.",Facepaint,4.97727
i02_04_3.bmp,The image shows a red wooden door with a metal bolt latch and a white round object attached to it.,"The image has high clarity, vivid red color, and clear details of the wooden door, metal bolt, and white object.",door,5.19444
i21_08_2.bmp,"The image shows a white lighthouse, a gray house with red roofs, and a small red building on a rocky coast beside blue water under a blue sky with clouds.","The image has clear details, vivid colors (blue sky/water, red roofs, white lighthouse), and good contrast between the rocky shore and the structures.",lighthouse,4.85714
i06_17_2.bmp,A sailboat named ZEN TIME floats on turquoise water near a tree-lined shore.,"The image has a sailboat, clear turquoise water, distinct shore trees, and legible boat text.",Sailboat,6.08108
i20_04_4.bmp,"The vintage airplane sits on green grass with a yellow nose, black propeller, and colorful markings.","The image shows the airplane with clear details, vivid colors, and visible text on its fuselage.",airplane,4.72973
i06_01_5.bmp,A small sailboat labeled “ZENTIME” floats on rippled turquoise water near a tree - dotted shore with buildings.,"The image has noticeable grain, soft colors, and distinguishable details of the boat, water, and shore.",Sailboat,3.61111
i08_08_1.bmp,The image shows several colorful traditional houses with tiled roofs against a hilly tree - bare background.,"The image has clear details, vivid colors, and distinct textures of the houses and background.",Houses,5.21875
i23_05_3.bmp,"The image shows two colorful parrots, one green - yellow - blue and one red, against a blurred green background.","The image has vivid colors, clear details of the parrots’ feathers, and a softly blurred green background.",Parrots,5.09091
i14_18_3.bmp,People in red life vests ride a yellow raft on choppy water.,"The image has high clarity, vivid colors, and clear details of people in a raft on choppy water.",Rafting,4.66667
i04_07_2.bmp,"A woman with blonde hair, blue eyes, red lipstick, and a white necklace wears a red hat.","The image has clear details, vivid colors, and good clarity of the woman’s features and accessories.",Woman,4.07500
i04_16_2.bmp,"A woman with blonde hair, blue eyes, and red lipstick wears a red hat, red lace scarf, and a white necklace against a pink background.","The image shows a woman with clear features, vivid colors, and sharp details of her hat, scarf, necklace, and pink background.",Woman,6.64286
i18_01_3.bmp,A woman in a dark dress and layered pearl necklaces poses by a rusty metal structure with green foliage.,"The image has clear details, natural colors, and visible textures of the rusty metal and greenery.",Woman,4.85000
i01_18_3.bmp,"The image shows a stone building with a brown door, brown shutters, and a window.","The image has a stone building facade, a brown door, brown shutters, and distinct stone texture details.",Building,3.77143
i25_21_5.bmp,"The image contains various colorful, patterned, and textured squares with text.","The image has distinct patterns, vibrant colors, and legible text.",Patterns,2.91429
i07_08_1.bmp,"The image shows pink and red hibiscus flowers, green leaves, and a blue window with white trim.","The image has clear details of flowers, leaves, and a window with distinct colors.",Hibiscus,5.86364
i22_04_2.bmp,"The image shows a large red barn, a small red house, green trees, and a calm pond with reflections near a field under a cloudy sky.","The image has clear details of a large red barn, a small red house, green trees, a calm pond with reflections, and a cloudy sky with natural lighting.",barn,5.71795
i23_10_5.bmp,Two colorful parrots (a yellow - blue one and a red - pink one) stand against a greenish background.,"The image has vivid colors, clear details of the parrots, and a softly blurred green background.",Parrots,2.40000
i11_22_2.bmp,A small weathered boat floats in turquoise water beside a rusty wooden dock.,"The image has clear details of a small boat, vivid turquoise water, and a rusty dock with visible textures.",Boat,5.40541
i02_03_3.bmp,The image shows a red wooden door with a white knob and metal latches.,"The image has clear details, vivid red wood, a distinct white knob, and visible metal latches.",door,3.83784
i08_14_4.bmp,The image shows several colorful old houses with red tiled roofs and various windows.,"The image has high clarity, vivid colors, and clear details of the houses’ architecture.",Houses,4.75000
i02_09_4.bmp,"The red door has a white knob, a metal latch, and wooden panels.","The image shows a red door with a white knob, a metal latch, and wooden panels, with clear wood grain and metal textures.",Door,3.64865
i20_04_1.bmp,The vintage airplane with a yellow nose and black propeller rests on a grassy field.,"The image has clear details, vivid colors, and visible text on the airplane.",airplane,5.71053
i21_07_1.bmp,"The image shows a white lighthouse, a red - roofed house, and rocky shoreline beside the sea under a blue sky with clouds.","The image has a blue sky with clouds, a white lighthouse, a red - roofed house, rocky terrain, and visible ocean waves with clear details.",Lighthouse,5.02439
i01_02_5.bmp,The image shows a stone building with a red door and red window shutters.,"The image has discernible stone texture, a red door, and red window shutters with clear details.",Building,4.36111
i22_21_4.bmp,"The image shows a large red barn, a small red building, green trees, and a reflective pond under a cloudy sky.","The image depicts a large red barn, a small red structure, green trees, a pond with clear reflections, and a cloudy sky with visible details and natural colors.",barn,3.56410
i14_13_4.bmp,A group of people in red vests paddle a yellow raft on rough water.,"The image shows clear figures, vibrant colors, and readable text on the raft.",Rafting,3.08333
i06_02_4.bmp,"The sailboat named ""ZENTIME"" floats on turquoise water near a tree-lined shore.","The image has visible boat details, natural water tones, and a tree-dotted shoreline.",Sailboat,4.83333
i07_14_1.bmp,"The image shows a pink hibiscus, a red hibiscus, green leaves, and a blue window with white trim.","The image has a pink hibiscus, a red hibiscus, green leaves, and a blue window with white trim, displaying clear details and vivid colors.",Hibiscus,5.79545
i15_15_2.bmp,"A child with a yellow sun face paint (and red, blue marks) has colored squares on her face and wears a red - green sweater.","The image has clear facial details, vivid face paint colors, and a detailed view of the child’s sweater.",Child,4.02273
i05_11_5.bmp,Several motorcyclists in helmets and racing suits ride colorful dirt bikes.,"The image has recognizable subjects, colorful dirt bikes, and visible racing gear.",Motocross,2.25000
i21_04_5.bmp,"The image shows a white lighthouse, a white house with red roof, and a small red building on rocky shore under blue sky with clouds.","The image has clear details, vivid colors, and a well - defined view of the lighthouse, buildings, and rocky shore.",lighthouse,4.65000
i13_05_3.bmp,"A river flows through a rocky stream bed, with green trees and snow - capped mountains in the background.","The image has clear details, vivid green foliage, and visible snow on the mountains.",river,5.51163
i19_05_3.bmp,"The image shows a white stone lighthouse, white wooden buildings, a white picket fence with a red lifebuoy, and a black coin - operated binoculars under a partly cloudy sky.","The image has clear details, distinct colors, and visible textures of the lighthouse, buildings, and fence.",Lighthouse,5.07895
i01_03_1.bmp,The image shows a stone building with a red door and red shutters.,"The image has clear details of a stone building, a red door, and red shutters.",Building,4.77143
i12_22_2.bmp,"A man and a woman walk in shallow ocean water, holding pink and yellow snorkel fins, near a sandy beach with green trees.","The image has clear details, vivid colors of the snorkel gear and swimwear, and distinct beach and ocean elements.",Snorkeling,5.13158
i24_24_1.bmp,"The house has colorful murals, green shutters, flower pots, and a wooden balcony.","The image has clear details, vivid colors, and distinct architectural features.",House,5.70588
i01_12_2.bmp,The image shows a stone building with a red door and red window shutters.,"The image has clear stone textures, a red door, and red shutters with visible details.",Building,5.86486
i25_24_2.bmp,"The image contains various colorful geometric patterns, text, and gradient backgrounds.","The image has vivid colors, clear text, and distinct geometric patterns.",Patterns,5.44444
i01_12_1.bmp,"The image shows a stone building facade with a red door, red window shutters, and multiple windows.","The image has clear stone texture, distinct red door and shutters, and visible window details.",Facade,5.94595
i02_07_3.bmp,The image shows a red wooden door with a white knob and metal latch.,"The image has high clarity, vivid red colors, and clear details of the door’s texture and hardware.",door,3.76471
i19_11_3.bmp,"The image shows a white lighthouse, white wooden buildings, a white picket fence, a red lifebuoy, and a black telescope on a grassy area under a partly cloudy sky.","The image has visible details of structures (lighthouse, buildings, fence) and objects (lifebuoy, telescope), distinguishable colors (white, red, black, green, blue), and a partly cloudy sky backdrop.",lighthouse,4.52632
i10_19_3.bmp,People sail on sailboats with large sails in wavy water.,"The image has recognizable sailboats, distinguishable people, and textured water details.",Sailing,4.67568
i07_14_4.bmp,A pink hibiscus and a red hibiscus bloom on a branch in front of a blue - shuttered window.,"The image has clear details, vivid colors and distinct elements of flowers and a window.",Hibiscus,5.22222
i19_11_5.bmp,"The image shows a white lighthouse, a white house, a white picket fence, and a colorful lifebuoy under a cloudy sky.","The image has a white lighthouse, a white house, a white picket fence, a colorful lifebuoy, and a cloudy sky with distinguishable elements.",lighthouse,1.23684
i25_05_4.bmp,The image displays various colorful patterned textured sections with text.,"The image has vivid colors, distinct patterns, and clear details.",patterns,3.85714
i01_02_2.bmp,"The image depicts a stone building with a red door, red shutters, and white window frames.","The image has clear details, distinct colors, and visible stone wall texture.",Facade,6.10811
i12_24_4.bmp,"A man and a woman walk in shallow, light - colored water near a dark shoreline.","The image has low clarity, soft colors and blurry details.",Walk,1.97368
i02_21_5.bmp,The image shows a red surface with a white round object.,"The image has pixelated details, red background, and a white circular object.",knob,2.36111
i03_17_5.bmp,"Colorful Bahamas hats (yellow, orange, green, pink) hang on a wooden wall against a sky.","The image has vivid colors, clear text on hats, and distinct details of the wooden wall and sky.",hats,3.79487
i17_19_5.bmp,A white statue wears a golden crown and draped clothing against a stone backdrop.,"The image has visible grain, distinct colors, and clear statue details.",Statue,3.92308
i18_22_5.bmp,A woman in a dark dress and long white pearl necklaces stands against a textured brown background.,"The image has a brown color palette, textured background, and distinct details of the woman’s dress and pearl necklaces.",Woman,2.33333
i21_12_3.bmp,"The image shows a tall white lighthouse, a white house with red roof, and a red building on a rocky shore under a blue sky with clouds.","The image has clear details, vivid colors, and distinct elements of lighthouse, house, and rocky shore.",lighthouse,6.00000
i22_17_3.bmp,"The image shows a large red barn, a small red house, green trees, and a reflective pond beneath a gray sky.","The image has visible details of the red barn, small house, green trees, and reflective pond with natural color tones and a gray sky backdrop.",Barn,4.22222
i15_14_4.bmp,A girl has colorful face paint and wears a patterned sweater.,The image shows clear details of a girl’s face paint and sweater with vibrant colors.,Girl,5.02381
i05_21_1.bmp,"Motocross riders in helmets sit on colorful dirt bikes, ready to race.","The image has high clarity, vivid colors, and clear details of motocross riders and their dirt bikes.",Motocross,5.60000
i15_05_5.bmp,A young girl has sun - shaped face paint and a bright sweater.,"The image has distinct sun - shaped face paint details, vivid colors, and visible sweater patterns.",Facepaint,3.31818
i19_20_3.bmp,"The image shows a white lighthouse, white wooden houses, a white picket fence, a red lifebuoy, and a black binocular viewer on a grassy area under a partly cloudy sky.","The image has visible details of the white lighthouse, wooden houses, picket fence, red lifebuoy, black binocular viewer, grassy area, and partly cloudy sky with natural colors.",Lighthouse,5.18919
i12_11_5.bmp,"A blurry figure with red and pink elements stands against a light, unfocused background.","The image has low clarity, blurred details, and muted colors.",figure,0.81579
i21_19_5.bmp,"A tall white lighthouse, a red - roofed white house, and a small red - roofed building stand on a rocky coastal area under a blue sky with scattered clouds.","The image shows a lighthouse, a red - roofed house, and a small building with visible architectural details, natural rock textures, and a sky with distinct cloud formations.",lighthouse,3.41860
i02_09_3.bmp,The red wooden door has a white round knob and a metal latch.,"The image has clear details, vivid red color, and a distinct white knob.",Door,4.52778
i03_24_1.bmp,"Brightly colored hats (yellow, orange, green, pink) hang on a wooden wall against a blue sky.","The image has clear details of colorful hats, distinct shadows, and a visible blue sky.",Hats,5.74359
i18_08_5.bmp,A woman in a dark dress and long necklaces stands beside a rusty rock and metal structure outdoors.,"The image has a woman in a dark dress, long necklaces, a rusty rock, a metal structure, and greenery in the background.",Woman,2.04878
i13_19_2.bmp,"A flowing river passes through rocky banks, green vegetation, and dense trees, with snow-capped mountains in the background.","The image has clear details, vivid green foliage, and distinct snow-covered mountain peaks.",River,5.26190
i10_19_5.bmp,Two people sail on a black sailboat named Revel with other sailboats in the water.,"The image has grainy appearance, faded colors and visible details of sailboats and people.",Sailing,3.87179
i25_09_2.bmp,"The image displays various colorful, patterned, and textured squares with text labels.","The image has clear details, vivid colors, and distinct text labels.",Patterns,5.20000
i09_12_5.bmp,Sailboats with colorful sails sail on a gray water surface.,"The image has pixelated regions, colorful sails, and a gray water backdrop.",Sailboats,2.84375
i16_16_1.bmp,The image shows a calm body of water with a small island of tall palm trees beneath a sky with large white clouds.,"The image has good clarity, natural colors, and clear details of the water, palm trees, and clouds.",Island,5.92308
