image,content1,content2,content3,mos_quality
sd1.5_lowstep_076.jpg,A pink dahlia sits against a dark pink background.,"The image displays sharp petal edges, smooth textures and distinct color gradients.",Dahlia,3.240419025
sd1.5_lowcorr_142.jpg,A cross-sectioned passionfruit shows bright pink flesh and a green rind.,"The image has high clarity, vivid colors and clear details.",Passionfruit,2.559384627
sd1.5_lowstep_114.jpg,A creamy-glazed donut rests on a light-colored plate.,"The image has clear details, soft colors, and distinct textures.",Donut,3.421003889
xl2.2_normal_196.jpg,A blue droplet rests on a textured surface under a bright light.,"The image has soft background blur, vivid blue color, and visible surface texture.",Droplet,2.161428554
sd1.5_highcorr_109.jpg,The painting depicts a classical palace beside a lake with mountains and people.,"The image has rich tones, detailed structures, and a vast mountainous background.",Landscape,3.359435142
AttnGAN_normal_225.jpg,A blurred hand is near a bright light.,The image has blurred shapes and a bright light area.,Blur,0.339513003
sd1.5_lowcorr_032.jpg,The framed painting depicts a woman with short hair and red clothing.,"The painting has rich colors, smooth brushstrokes, and distinct facial features.",Portrait,3.240419025
midjourney_normal_247.jpg,A statue of a woman rests beside colorful stained glass windows.,"The image has vibrant colors, clear details, and distinct textures.",Statue,3.766000729
midjourney_normal_204.jpg,Two women in ornate dresses hold wine glasses.,"The image has warm tones, intricate details, and clear facial expressions.",Noblewomen.,4.216241627
sd1.5_lowstep_293.jpg,A yellow robot with a red eye stands against a blue metallic background.,"The image has clear robot details, vivid colors, and smooth metallic textures.",Robot,3.091620808
AttnGAN_normal_129.jpg,The image displays a dark wall with a shadowy hanging object.,"The image has low brightness, blurry details, and muted tones.",Shadowy,0.466029791
sd1.5_normal_219.jpg,A nun wears traditional religious attire with a golden cross.,The image presents a clear portrait with vivid colors and distinct details.,Nun,3.440761714
sd1.5_lowstep_099.jpg,The image shows a human brain with visible folds against a dark background.,"The image has clear brain folds, warm tones, and a distinct view of the brain structure.",Brain,3.386504205
AttnGAN_normal_047.jpg,"The image contains blurry, distorted shapes.","The image has low clarity, muted colors and unclear details.",Distortion,0.86802727
sd1.5_lowcorr_087.jpg,The painting shows a person with a white cloth over their head and shoulders.,"The painting has visible brushstrokes, muted colors, and distinct facial features.",Portrait,2.010516065
sd1.5_lowcorr_055.jpg,Various colorful fish swim around vibrant coral formations.,"The image has vivid colors, clear details and distinct underwater features.",CoralReef,3.386504205
glide_normal_106.jpg,The sketch shows a vertical structure with curved lines and small symbols.,"The image contains thin lines, shaded regions, and small symbols at the bottom.",Sketch,1.24239184
midjourney_lowstep_293.jpg,A metallic robot head has large glowing blue-green eyes against a red background.,"The image presents clear outlines, vivid colors and distinct details.",Robot,2.274412771
midjourney_normal_253.jpg,A metallic robot skeleton shows its damaged body.,"The image has detailed mechanical parts, metallic surfaces, and dark surroundings.",robot,3.558662387
sd1.5_normal_181.jpg,The underwater coral reef displays various colorful corals.,"The image has vivid colors, clear coral details, and bright underwater tones.",Coralreef,2.852156791
sd1.5_lowcorr_035.jpg,Two boats float on calm water under a cloudy sky.,"The image has soft colors, smooth lines, and gentle reflections.",Boats,2.804002459
AttnGAN_normal_268.jpg,The image shows distorted gray shapes against a blue backdrop.,"The image has distorted forms, dull colors, and indistinct details.",Distortion,1.04513849
midjourney_lowstep_127.jpg,Blurry red figures stand in a misty indoor space.,"The image has blurry details, soft lighting and indistinct shapes.",Blurriness,0.60927964
xl2.2_normal_193.jpg,The image shows a woman’s face made of small dots.,"The image has distinct dots, clear facial features and warm background color.",Stippling,3.169097903
DALLE2_normal_115.jpg,The image displays a bright central splash with surrounding dark purple and orange colors.,"The image has vibrant colors, distinct contrasts, and visible texture.",Abstract,1.696019687
sd1.5_highcorr_168.jpg,The image shows two elf-like figures in a magical forest with a large tree.,"The image has soft glowing lights, rich green tones, and detailed elf-like characters.",Fantasy,2.806879489
sd1.5_lowcorr_076.jpg,The image shows a blurry shape against a gray background.,"The image has low clarity, indistinct details and muted tones.",Blurriness,0
xl2.2_normal_210.jpg,An astronaut and a green creature touch hands.,"The image has smooth lines, bright colors and distinct characters.",Handshake.,2.476222723
sd1.5_normal_031.jpg,A Mickey Mouse figurine faces the camera.,The image shows a figurine with smooth surfaces and distinct colors.,Mickey,2.851759102
AttnGAN_normal_277.jpg,A hand holds a small object in a dark environment.,"The image has low clarity, dim lighting, and indistinct background.",Hand,0.859637576
AttnGAN_normal_158.jpg,"The image shows rough, curved stone structures in a dim setting.","The image has muted tones, visible textures, and soft shadows.",stonestructures,0.912778941
midjourney_lowstep_252.jpg,A small alien creature gazes at blurry flowers.,"The image has soft focus, warm lighting, and blurred background elements.",Alien,2.041016527
sd1.5_lowcorr_180.jpg,An anime girl with a mechanical arm and heterochromatic eyes adjusts her hair.,"The image has vivid colors, clear lines, and distinct character details.",CyborgGirl,2.344386154
xl2.2_normal_274.jpg,An old train car sits on railway tracks in a snowy forest.,The image has clear details of the old train car and snowy landscape.,train,3.628001993
midjourney_normal_256.jpg,A red-haired woman wears large horns and a black dress.,"The image has clear facial details, soft background lighting, and distinct horn textures.",Sorceress,4.039666506
sd1.5_normal_064.jpg,The image shows two women playing a board game with various pieces.,"The image has detailed characters, bright colors, and distinct background details.",Boardgame,2.518413241
sd1.5_lowstep_215.jpg,The image shows a cartoon character with a blue helmet and red head details.,"The image has bold colors, clear shapes, and smooth lines.",Character.,2.455012736
sd1.5_highcorr_208.jpg,The image shows a colorful burger and bold text.,"The image has clear details, bright colors, and visible text.",Burger,2.785504238
sd1.5_lowcorr_288.jpg,The painting depicts a golden dome and colorful architectural elements.,"The painting has rich colors, visible textures, and distinct shapes.",dome,2.196265106
sd1.5_normal_184.jpg,A golden robot stands on a yellow textured background.,"The image has clear outlines, warm tones, and noticeable textures.",Robot,2.85831935
sd1.5_highcorr_023.jpg,A massive gorilla roars in front of tall skyscrapers and rocky mountains.,"The image has sharp details, vivid colors, and clear background elements.",Gorilla,3.169097903
DALLE2_normal_074.jpg,A male warrior wears red and gold armor and holds a golden shield.,"The image has clear armor details, vivid colors, and a distinct figure.",Warrior,2.012346089
sd1.5_normal_226.jpg,The image shows a detailed 3D human heart with colored blood vessels.,"The image has clear details, vivid colors, and distinct blood vessels.",Heart,2.722527122
sd1.5_normal_132.jpg,A young woman leans against a colorful painted wall with closed eyes and a gentle smile.,"The image has vivid colors, clear details of the woman’s face and bright lighting.",Woman,2.090510173
sd1.5_highcorr_211.jpg,A girl in a blue coat touches a window and looks outside.,"The image has clear lines, distinct colors, and simple details.",Girl,2.58928805
midjourney_normal_278.jpg,A muscular demon-like creature holds two large axes.,"The image has vibrant colors, clear outlines, and distinct character details.",Demon,3.703369342
DALLE2_normal_163.jpg,A woman in a red dress throws a punch with red boxing gloves.,"The image shows clear details, vibrant colors, and sharp focus.",BoxingPunch,3.718303223
midjourney_normal_129.jpg,A young woman with long red hair and blue eyes looks at the camera.,"The image has soft lighting, vivid hair color and clear facial details.",Woman,3.867642035
glide_normal_130.jpg,The image shows a white daisy with a bright yellow center.,The image has vivid colors and visible details of the flower's petals and center.,Daisy,2.010516065
glide_normal_154.jpg,A giraffe shows its spotted head and neck.,The image presents a giraffe's head with distinct spots and a dark background.,Giraffe,1.827559877
midjourney_lowstep_224.jpg,"A man and a woman embrace each other against a warm, swirling background.","The image has soft edges, warm tones, and recognizable figures.",Embrace,1.744397974
sd1.5_highcorr_028.jpg,The image shows thin red vertical lines and a small white dot.,"The image has consistent red color, distinct vertical lines, and a visible small dot.",Lines,0.713190373
xl2.2_normal_197.jpg,A young man and two armored characters stand side by side against a dark background.,"The image has sharp details, vivid red accents, and clear textures on the armored suits.",Rangers,3.530547546
sd1.5_highcorr_188.jpg,A stylized cow head faces the viewer.,"The image has smooth gradients, limited colors, and geometric shapes.",cow,1.478221045
sd1.5_highcorr_073.jpg,The image shows the detailed face of a brown otter with long whiskers.,"The image has sharp fur details, vivid colors and distinct whiskers.",Otter,3.048428469
sd1.5_lowstep_166.jpg,A bright green frog sits on a smooth green leaf.,"The image has vivid colors, sharp details, and distinct textures.",Frog,2.610677849
glide_normal_165.jpg,A red insect rests on a green leaf.,The image displays a red insect on a green leaf against a dark backdrop.,insect,1.311956077
midjourney_lowstep_215.jpg,An anime-style boy holds a gun and stares ahead.,"The image displays soft shading, vibrant eye colors and clear character outlines.",AnimeBoy,2.994111578
sd1.5_normal_248.jpg,A woman with long red hair wears a brown dress.,"The image has warm tones, clear hair details and smooth dress fabric.",Woman,2.627472563
sd1.5_lowstep_273.jpg,"The image displays a vibrant, curved tunnel with a reflective floor.","The image has vivid colors, clear reflections, and distinct curved patterns.",Tunnel,3.494295005
midjourney_lowstep_076.jpg,A metallic fan with curved blades spins.,The image shows a blurred metallic fan and a bright background.,Fan,2.869848764
sd1.5_highcorr_263.jpg,A gray cat sleeps in a yellow bed.,"The image has vivid colors, clear outlines, and a starry background.",Cat,3.170641474
midjourney_normal_251.jpg,"The image shows a detailed eye surrounded by organic, wrinkled structures.","The image has sharp details, vivid colors and clear textures.",Eye,3.673754131
AttnGAN_normal_191.jpg,A dark fish swims in blue water.,"The image has low clarity, muted colors and unclear details.",underwater,0.776328629
AttnGAN_normal_189.jpg,The image displays a room with hanging clothes and green chairs.,The image has distorted shapes and mixed colors.,interior,1.029205605
sd1.5_lowcorr_124.jpg,A female athlete performs a pole vault.,"The image displays sharp details, vibrant colors and clear focus.",Polevault,2.960099613
DALLE2_normal_137.jpg,A close-up image captures a white moth with spread wings and thin antennae.,"The image shows clear details of the moth’s face, wings, and antennae.",Moth,1.131619326
sd1.5_lowcorr_291.jpg,The image shows a green fox with long fur and a black collar.,"The image has clear details, vivid colors and high clarity.",Fox,3.045671512
midjourney_normal_092.jpg,"An older man wears a top hat, glasses, and a leather coat with a pipe in his mustache.","The image has detailed facial features, rich clothing textures, and a misty background.",Steampunk,3.593502309
sd1.5_lowstep_151.jpg,The jewelry store interior has glass display cases and a polished floor.,"The image has clear details, bright lighting, and clean lines.",Jewelry,3.369254363
glide_normal_142.jpg,A vibrant passionflower appears against a black background.,"The image has vivid colors, clear details, and strong contrast.",Passionflower,1.391281461
midjourney_normal_193.jpg,The image depicts a cyborg woman's profile with glowing orange eyes and intricate circuit patterns.,"The image has sharp details, vivid orange glows, and distinct circuit patterns.",Cyborg,4.289152216
sd1.5_normal_048.jpg,"The image depicts a grassy field, a calm lake, and dark hills under a cloudy purple sky.","The image has clear foreground grass, soft color tones, and distinct landscape layers.",Landscape,3.944657172
sd1.5_highcorr_242.jpg,"The modern living room has a black-and-white zigzag rug, a gray sofa, and large glass doors.","The image shows clear details, sharp lines, and distinct color patterns.",livingroom,3.150815738
glide_normal_119.jpg,The image shows dark shapes with blue and orange hues.,The image has low visibility and vague details.,Silhouettes.,1.086342024
glide_normal_129.jpg,The image displays a lion's face against a dark background.,"The image has dark tones, red mane highlights, and visible facial features.",Lion,1.717140251
AttnGAN_normal_033.jpg,The image displays fragmented green leaves and brown forms.,"The image features muted tones, broken lines, and distorted elements.",Fragmented,1.179543421
sd1.5_highcorr_143.jpg,Birds fly above a blue water surface surrounded by brown land.,"The image has clear bird figures, bright blue water, and textured brown land.",Migration,1.956105243
midjourney_normal_260.jpg,A steampunk Mickey Mouse head features metal gears and mechanical details.,"The image has clear details, warm colors, and distinct mechanical components.",SteampunkMickey,3.374823956
xl2.2_normal_101.jpg,A man in a black suit holds a baton and a metallic cello.,"The image has sharp contrasts, clear subject focus and a consistent color tone.",Musician,2.747600946
glide_normal_228.jpg,A goat shows its partially lit head against a dark background.,"The image has low brightness, partial visibility of the goat's head, and a dark background.",Goat,1.248661629
sd1.5_highcorr_201.jpg,A red bear stands against a blue background with colorful stars and small blocks.,"The image has vivid colors, clear outlines and distinct elements.",bear,2.955258155
sd1.5_highcorr_062.jpg,A man wears a decorated red military uniform.,"The image displays vibrant colors, intricate details, and clear decorations.",Portrait,3.292854479
sd1.5_normal_006.jpg,A river flows through a lush green forest.,"The image has vibrant green colors, clear water flow, and distinct tree details.",woodland,3.263456549
sd1.5_lowcorr_206.jpg,Robots occupy a futuristic facility.,The image displays detailed robots and a structured environment.,Robots,3.093256891
sd1.5_highcorr_074.jpg,Several men wear golden armor and stand in a row.,The image shows detailed golden armor and distinct figures.,Armor,2.765509892
glide_normal_039.jpg,A dark round orb has purple and pink inclusions.,The image has visible details of a dark orb with purple and pink spots.,Orb,0.582188173
xl2.2_normal_125.jpg,A toy giraffe stands on a brick path.,"The image has bright lighting, distinct shadows, and clear textures.",giraffe,3.428646707
DALLE2_normal_026.jpg,The image shows a dark central circle surrounded by a bright yellow ring.,"The image has a distinct dark center, vivid golden edges, and a dark background.",Eclipse,1.179543421
DALLE2_normal_286.jpg,The image shows a vast golden landscape with distant hills and a light blue sky.,"The image has vivid golden colors, clear sky details, and distinct land textures.",Landscape,2.731907882
glide_normal_059.jpg,The image shows a document with printed text and handwritten notes.,The image has visible printed text and handwritten annotations.,Document,0.635396352
midjourney_lowstep_107.jpg,"The image displays colorful game assets including trees, mushrooms, and blocks.","The image has various game elements, distinct sections, and vibrant colors.",GameAssets,2.48951242
sd1.5_normal_080.jpg,"The image displays a cartoon character with green hair, green eyes, and pointed ears.","The image has bright colors, sharp outlines, and clear facial features.",Character,2.210104633
AttnGAN_normal_207.jpg,The image displays a blurry natural scene with green foliage and brown rocks.,"The image has blurry details, muted colors, and overlapping shapes.",Landscape,1.195774268
sd1.5_lowstep_208.jpg,"A big burger sits below bright orange ""FADIO"" letters.","The image has vivid colors, clear details and distinct textures.",Burger,2.674859949
sd1.5_normal_218.jpg,A golden Masonic emblem hangs above a white sofa.,"The image has clear details, distinct colors, and sharp outlines.",Masonic,3.369254363
midjourney_lowstep_153.jpg,A yellow character with a golden crown sits on a bench.,"The image has smooth textures, warm colors and clear outlines.",King,2.80733647
DALLE2_normal_282.jpg,A yellow larva rests on a wet rock.,"The image has sharp focus on the larva, soft background blur and vivid colors.",Larva,2.616815188
sd1.5_highcorr_009.jpg,The woman has a messy bun and wears a black leather jacket.,The image shows clear facial features and distinct clothing details.,woman,3.025091285
sd1.5_lowcorr_241.jpg,The image shows a gray lunar surface with small and large craters.,The image has distinct crater details and visible surface variations.,Moon,2.538526609
sd1.5_lowstep_040.jpg,"The robot has a metallic body, glowing lights, and a nameplate.","The image has high clarity, vivid colors, and distinct details.",Robot,3.636963354
sd1.5_highcorr_002.jpg,An astronaut wears a metallic spacesuit in space with bright planets and stars.,"The image has vivid colors, clear details of the spacesuit and distinct planetary features.",Astronaut,3.688435461
midjourney_lowstep_164.jpg,A pig sits on a green armchair.,"The image has soft lighting, muted colors, and slightly blurred focus.",pig,2.414476208
sd1.5_highcorr_176.jpg,"A cartoon rabbit character wears a black hat, pink bow tie, and brown jacket.","The image has bright colors, clear outlines, and distinct details.",CartoonRabbit,2.278644303
AttnGAN_normal_134.jpg,Red and orange fruits hang among green leaves.,"The image has soft focus, warm colors and visible elements.",fruits,1.646853146
xl2.2_normal_000.jpg,A bronze statue stands on a white architectural structure.,"The image has sharp details of the statue, distinct colors and clear outlines of the base.",Statue,3.088457462
xl2.2_normal_208.jpg,A red and white van parks near a food-shaped character in front of a colorful building.,"The image displays vibrant colors, clear cartoon details, and bright neon lights.",CartoonScene,3.49654282
sd1.5_highcorr_186.jpg,A young girl wears a shiny blue dress and raises her hand.,"The image has vibrant blue tones, distinct lines, and textured background.",Girl,2.5465021
sd1.5_lowcorr_121.jpg,A cat's face peeks through dry leaves.,"The image displays sharp details, bright green eyes and natural leaf textures.",Cat,3.091620808
DALLE2_normal_077.jpg,A striped cat holds a sword and a shield.,"The image has clear details, vibrant colors, and a distinct character design.",Warriorcat,2.765509892
AttnGAN_normal_263.jpg,The image shows a blurry figure in a soft-toned landscape.,"The image has low clarity, muted colors, and indistinct details.",figure,0.729822753
AttnGAN_normal_153.jpg,The image shows broken stone carvings and a tiled wall.,"The image has visible stone textures, muted colors and distinct cracks.",Stonecarvings,0.862173603
glide_normal_223.jpg,The image shows old stone ruins on reddish earth under a blue sky.,"The image has dark ruin silhouettes, warm reddish soil, and a bright blue sky.",Ruins,1.853456865
DALLE2_normal_248.jpg,A woman with red hair wears a dark green top and jewelry.,"The image shows natural lighting, distinct hair texture and visible accessories.",Woman,3.772795259
midjourney_lowstep_088.jpg,A space shuttle flies in dark space.,The image presents a vibrant space shuttle with faint background stars.,Shuttle,1.946610757
xl2.2_normal_006.jpg,A river flows past mossy rocks in a lush forest.,"The image has smooth flowing water, vivid green moss, and distinct tree details.",ForestStream,3.572719808
sd1.5_lowstep_202.jpg,A shiny blue metallic toy rests on a smooth gray surface.,"The image displays vivid blue color, sharp details and distinct metallic texture.",Beyblade,2.418144251
xl2.2_normal_223.jpg,Two hooded figures stand on ancient stone steps near tall columns.,"The image has clear details, muted tones, and visible distant mountains.",Ruins,3.273863243
glide_normal_081.jpg,The image depicts a purple humanoid figure with a central circular element.,The image presents a purple figure with noticeable outlines and a central circular design.,figure,0.972096944
DALLE2_normal_075.jpg,A blue octopus with yellow eyes and green details is in a colorful environment.,"The image has vivid colors, distinct outlines and clear visual elements.",Octopus,2.239848985
midjourney_lowstep_290.jpg,A girl with long red hair and blue eyes looks to the side.,"The image has soft lighting, warm colors, and clear facial features.",Girl,3.108728168
sd1.5_normal_242.jpg,"The living room has a gray sofa, a black-and-white geometric rug, and a small gold side table.","The image shows clear furniture details, distinct color contrasts, and well-lit room elements.",Livingroom,3.769523701
midjourney_lowstep_110.jpg,A young woman with short dark hair and blue eyes stares at the viewer.,"The image has vivid colors, clear facial features and strong contrast.",Portrait,3.39100366
AttnGAN_normal_067.jpg,The image shows green leaves and brown stems.,The image has distorted outlines and mixed green tones.,foliage,1.042384048
xl2.2_normal_290.jpg,A woman holds a glowing blue orb with both hands.,"The image has vibrant colors, sharp details, and soft lighting.",Enchantress,3.360750593
xl2.2_normal_195.jpg,A horned warrior holds a sword and stands on a pink landscape with mountains.,"The image has vivid pink colors, clear character details, and distinct mountain shapes.",Warrior,2.808870337
sd1.5_normal_099.jpg,The image shows a light-colored human brain against a gray background.,"The image has clear details, visible folds and soft lighting.",Brain,2.942711395
sd1.5_lowcorr_182.jpg,The image shows a detailed metallic armor against a plain brown background.,"The image has sharp details, smooth textures, and consistent lighting.",Armor,3.074195478
sd1.5_normal_240.jpg,A humanoid robot displays detailed mechanical parts.,"The image has clear mechanical details, shiny metallic surfaces, and glowing blue accents.",Robot,3.601888857
AttnGAN_normal_299.jpg,"The image shows distorted, abstract shapes and figures.","The image has unclear details, muted colors, and distorted forms.",Abstract,0.943982102
midjourney_lowstep_123.jpg,A brown marten sits on a log with blurred trees in the background.,"The image has smooth textures, soft colors, and distinct subject outlines.",Marten,2.349724191
glide_normal_067.jpg,The image shows a lamp and a blue cloth against a dark background.,"The image has low brightness, clear contrast, and partial visibility of the objects.",Lamp,1.077517831
sd1.5_lowcorr_009.jpg,The illustration depicts a woman with a black collar and red splatters.,"The image has bold outlines, warm colors, and clear splatter details.",Illustration,2.874527714
xl2.2_normal_093.jpg,A man in a dark suit eats red soup with a white spoon.,"The image has clear facial details, vivid red soup color, and sharp clothing textures.",Soup,3.531316317
sd1.5_lowcorr_258.jpg,A metallic robot stands among vibrant flowers.,"The image has vivid colors, sharp details, and smooth metallic textures.",Robot,3.359435142
midjourney_normal_179.jpg,Sunlight rays penetrate clear water to illuminate vibrant coral reefs.,"The image displays bright sunlight, clear water, and detailed coral formations.",Reef,3.387959109
sd1.5_lowstep_016.jpg,A white rabbit sits on a brown surface.,The image displays a fluffy white rabbit with visible whiskers and soft fur.,Rabbit,2.822270352
sd1.5_lowstep_094.jpg,A man with green hair and a gray mustache opens his mouth.,"The image shows distinct colors, clear facial details, and a plain background.",Man,2.493724965
midjourney_lowstep_027.jpg,A large wave crashes with white foam in the ocean.,The image shows motion blur and soft details.,Wave,1.49383774
sd1.5_highcorr_052.jpg,A large ogre holds a wooden plank next to another smaller ogre in a green field.,"The image has vivid green colors, clear creature details, and smooth textures.",Ogres,3.063450866
AttnGAN_normal_055.jpg,The image contains distorted objects and blurred shapes.,The image shows overlapping elements and muted colors.,Distorted,1.161804194
sd1.5_normal_298.jpg,A man wears a dark hooded cloak.,"The image has clear facial details and dark, textured clothing.",Hooded,3.007007681
DALLE2_normal_291.jpg,The painting depicts a colorful fox's face.,The image features bold colors and visible brushwork.,Fox,2.628129896
midjourney_lowstep_011.jpg,The image depicts a calm face surrounded by a sun-like halo.,"The image has warm yellow hues, soft edges and a prominent sun halo.",Sunface,2.315150439
sd1.5_lowstep_112.jpg,A woman has long dark hair and bright blue eyes.,"The image has clear facial features, soft colors and smooth textures.",Woman,3.490797944
DALLE2_normal_228.jpg,A small orange and white kitten looks at the camera.,"The image shows warm colors, clear facial details of the kitten and soft lighting.",kitten,3.224958365
sd1.5_highcorr_245.jpg,A woman sits on a brown surface with an orange fox head behind her.,The image displays vivid colors and clear details of the woman and the fox head.,Woman,2.746509754
sd1.5_highcorr_257.jpg,Golden birds fly over snowy mountains.,"The image has soft blue tones, bright golden accents, and detailed snowy landscapes.",SnowFlight,3.091080213
sd1.5_normal_056.jpg,A black tent rests on snowy ground among bare trees.,The image displays a snowy forest with a distinct black tent and visible tree trunks.,snowcamping,3.361858495
xl2.2_normal_177.jpg,A red fox lies on white snow.,"The image has vivid colors, clear fur details, and bright lighting.",Fox,3.835000098
xl2.2_normal_234.jpg,"The image shows a large robotic hand, a man in a suit, and block piles under a bright moon.","The image has distinct details of the robotic hand, the man, and the block structures with contrasting lighting.",Technology,3.598832173
sd1.5_normal_050.jpg,"The image shows a circular emblem with a moon, dark starry half, and text.","The image has clear outlines, visible text, and distinct sections.",Emblem,2.852156791
xl2.2_normal_291.jpg,An anthropomorphic fox wears a green jacket and a white collar.,"The image has vivid colors, clear facial details, and smooth brushstrokes.",fox,3.238537588
xl2.2_normal_259.jpg,A swirling cosmic structure displays vibrant colors against a starry background.,"The image has vivid colors, clear details, and a distinct cosmic structure.",Swirl,3.419625599
midjourney_normal_208.jpg,"The framed poster displays a big burger, the Eiffel Tower, bright splatters, and FedEx branding.","The poster has vibrant colors, clear shapes, and distinct details.",Poster,3.727517958
DALLE2_normal_100.jpg,"The painting shows a vibrant garden with pink steps, green grass, and colorful flowers.","The image has bright colors, soft brushstrokes, and distinct garden elements.",Garden,2.248459435
sd1.5_lowstep_269.jpg,An elderly man with white hair and beard sits in a chair.,The image shows rich colors and clear details of the man's face and clothing.,Portrait,3.106014094
sd1.5_highcorr_004.jpg,Two figures wear red and blue armor.,The armor has shiny surfaces and vibrant colors.,Armor.,3.541752783
midjourney_normal_071.jpg,A bald man with a beard wears an orange robe and glowing round glasses against a digital background.,"The image displays sharp details, vivid colors, and a distinct background.",Cybermonk,3.966327593
AttnGAN_normal_048.jpg,A blurry figure sits on a light floor near a pillow.,"The image has soft edges, muted colors, and indistinct details.",Figure,0.735230234
glide_normal_216.jpg,A toucan displays its vibrant beak and yellow neck.,"The image has vivid colors, distinct beak patterns and visible bird features.",Toucan,1.010879855
xl2.2_normal_109.jpg,"The lake reflects colorful mountains, green trees, and a purple sky.","The image has clear reflections, vibrant colors, and distinct mountain layers.",Landscape,3.537280489
midjourney_lowstep_041.jpg,Red raspberries are placed in a perforated metal bowl.,"The image has red raspberries, a perforated metal bowl, and a soft focus effect.",raspberries,1.943986542
AttnGAN_normal_144.jpg,"The image displays a collage of faded, overlapping elements.","The image has textured surfaces, muted colors, and overlapping details.",Collage,1.16308973
midjourney_normal_140.jpg,Four old men lean on a wooden bar.,"The image has warm tones, clear foreground details and soft background blur.",Elders,3.917498726
sd1.5_normal_232.jpg,A glass jar contains a small owl and brown sand.,"The image has clear details of the owl, jar, and sand.",Jarredowl,3.539096649
AttnGAN_normal_163.jpg,Dark curved shapes lie on a pink and purple background with small lights.,"The image displays blurry forms, muted colors, and unclear details.",Abstract,0.929411321
AttnGAN_normal_100.jpg,The image shows distorted shapes with multiple colors.,"The image has visible distortion, mixed colors, and abstract details.",Distortion,1.178897031
glide_normal_186.jpg,The image shows a black silhouette.,The image has high contrast between black and white and simple composition.,Silhouette.,0.079179007
sd1.5_normal_065.jpg,The image shows a traditional East Asian-style building near a misty water surface.,"The image has soft lighting, muted colors and distinct architectural details.",Building,3.188291344
glide_normal_058.jpg,The image shows a black object with red feathers and a red center.,"The image has distinct red feathers, a black area, and a visible red spot.",Ornament,0.712802152
glide_normal_037.jpg,A small monkey shows black and white fur with an orange facial patch.,The image has soft focus and indistinct fine details.,Monkey,0.991945932
sd1.5_normal_108.jpg,The painting depicts a colorful bird-human hybrid figure.,"The image has vivid colors, bold brushstrokes, and distinct shapes.",Hybrid,2.625770283
glide_normal_254.jpg,The dog has long brown fur.,The image displays a dog with visible fur and some blurriness.,Dog,1.733569058
midjourney_normal_060.jpg,The image shows a low-poly portrait of a young woman.,"The image has vibrant colors, distinct geometric shapes, and clear facial features.",Portrait,3.523701266
sd1.5_normal_140.jpg,People sit at a wooden bar counter in a warmly lit room.,"The image has soft colors, detailed characters, and warm lighting.",Barscene,2.671047584
midjourney_normal_048.jpg,"The image displays a misty landscape with tall mountains, dry grassy fields, bare trees, and a glowing sunrise.","The image has soft lighting, subtle colors, clear grass textures, and visible misty details.",Landscape,3.797638542
AttnGAN_normal_004.jpg,The image shows metallic objects on a surface.,The image has blurred details and muted colors.,Tools.,1.391763291
sd1.5_lowcorr_104.jpg,A mechanical frog displays intricate metallic parts against a plain gray background.,"The image has sharp details, vivid metallic sheen, and clear contrast.",Robofrog,3.430745058
glide_normal_107.jpg,The image shows colorful butterfly-like shapes in rows.,"The image has distinct shapes, bright colors and organized rows.",Butterflies,1.056157156
sd1.5_lowstep_007.jpg,A gray-and-white cat sits on a wooden floor beside black cables.,"The image has clear details, natural colors and distinct textures.",Cat,3.214375205
DALLE2_normal_086.jpg,A woman holds a small glass and yawns widely.,"The image has a blue tint, visible facial details, and a dark background.",Yawning,3.773548415
midjourney_normal_172.jpg,The image shows a menacing golden skull with tentacles and an ornate frame.,"The image has sharp details, rich golden tones and distinct textures.",Skull,3.208047473
midjourney_lowstep_080.jpg,The image shows a green-skinned humanoid character with big ears and a faint smile.,"The image displays soft shadows, clear facial details, and natural color blending.",Goblin,2.659178911
sd1.5_highcorr_178.jpg,Two human feet with white diagram lines stand on a dark textured surface.,"The image has clear foot details, distinct white lines and noticeable contrast.",FootMapping,2.788955814
xl2.2_normal_009.jpg,A woman wears a red halter top and a necklace.,The image has vivid colors and clear details of the woman.,Woman,3.757702826
midjourney_normal_242.jpg,"The living room has a dark sofa, a white coffee table, and a black-and-white chevron floor.","The image displays a living room with bright natural light, distinct floor patterns, and clear furniture details.",LivingRoom,3.80790651
DALLE2_normal_209.jpg,Several colorful costumed characters stand in front of a whimsical castle.,"The image shows vibrant colors, distinct characters, and a visible castle background.",CostumedCharacters,2.703383915
sd1.5_highcorr_196.jpg,The image shows glowing blue symbols and wavy light trails.,"The image has glowing elements, soft light trails, and blue-toned symbols.",Code,2.147166571
sd1.5_lowstep_171.jpg,A cartoon girl sits in a cave with long brown hair and pink clothes.,"The image shows clear outlines, vivid colors, and distinct character details.",Girl,2.45975351
sd1.5_lowstep_147.jpg,"Two men appear in the image, one in a blue shirt with glasses and the other in a suit wearing a transparent eye device.","The image shows clear details, distinct colors, and sharp outlines of the two subjects.",Device,2.478101113
AttnGAN_normal_124.jpg,The image shows blue reflective shapes on a green background.,"The image has clear reflections, bright colors, and distinct shapes.",Reflection,1.23918794
sd1.5_lowcorr_249.jpg,A female warrior wears silver armor and has silver hair and green eyes.,"The image has clear details, sharp textures, and distinct colors.",Warrior,3.315088431
sd1.5_normal_144.jpg,A starfish pendant hangs on a silver chain.,The image has clear details and soft background.,Pendant,3.428646707
